"","HHCode","wave","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","regency","village","crop","hid"
"1474","431,05",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"550"
"1475","431,05",2012,NA,NA,NA,"Imperata cylindrica","3",0,NA,NA,NA,"550"
"1476","431,05",2012,NA,NA,NA,"local name: Buruk sawah","2",0,NA,NA,NA,"550"
"1477","431,05",2012,NA,NA,NA,"Clidemia hirta","29",1,NA,NA,NA,"550"
"1478","431,05",2012,NA,NA,NA,"Scleria levis","16",0,NA,NA,NA,"550"
"1479","431,05",2012,NA,NA,NA,"Gymnema spec.","2",0,NA,NA,NA,"550"
"1480","431,05",2012,NA,NA,NA,"Clausena excavata","7",0,NA,NA,NA,"550"
"1481","431,05",2012,NA,NA,NA,"local name: Pohon ribu-ribuhan","2",0,NA,NA,NA,"550"
"1482","431,05",2012,NA,NA,NA,"local name: Pohon Pulai","1",0,NA,NA,NA,"550"
"1483","431,05",2012,NA,NA,NA,"local name: Siancing","1",0,NA,NA,NA,"550"
"1484","431,05",2012,NA,NA,NA,"local name: Kayu minyak","3",0,NA,NA,NA,"550"
"1485","431,05",2012,NA,NA,NA,"local name: Anak medang","2",0,NA,NA,NA,"550"
"1486","431,05",2012,NA,NA,NA,"local name: Jengkol","1",0,NA,NA,NA,"550"
"1487","431,05",2012,NA,NA,NA,"Apocynaceae spec.","9",0,NA,NA,NA,"550"
"1488","431,05",2012,NA,NA,NA,"local name: Kayu baru","2",0,NA,NA,NA,"550"
"1489","431,05",2012,NA,NA,NA,"local name: Kinidai","4",0,NA,NA,NA,"550"
"1490","432,02",2012,NA,NA,NA,"local name: Berbau mint","4",0,NA,NA,NA,"559"
"1491","432,02",2012,NA,NA,NA,"Macaranga gigantea","3",0,NA,NA,NA,"559"
"1492","432,02",2012,NA,NA,NA,"Nephrolepis exaltata","4",0,NA,NA,NA,"559"
"1493","432,02",2012,NA,NA,NA,"Clidemia hirta","48",1,NA,NA,NA,"559"
"1494","432,02",2012,NA,NA,NA,"Asystasia gangetica","36",1,NA,NA,NA,"559"
"1495","432,02",2012,NA,NA,NA,"local name: Paku Lamiding","16",0,NA,NA,NA,"559"
"1496","432,02",2012,NA,NA,NA,"Lygodium circinatum","16",0,NA,NA,NA,"559"
"1497","432,02",2012,NA,NA,NA,"Piper aduncum","5",0,NA,NA,NA,"559"
"1498","432,02",2012,NA,NA,NA,"local name: Plangas ","2",0,NA,NA,NA,"559"
"1499","432,02",2012,NA,NA,NA,"Hevea brasiliensis","6",0,NA,NA,NA,"559"
"1500","432,02",2012,NA,NA,NA,"Melastoma malabathricum","8",0,NA,NA,NA,"559"
"1501","432,02",2012,NA,NA,NA,"Axonopus compressus","11",0,NA,NA,NA,"559"
"1502","432,02",2012,NA,NA,NA,"local name: Batang pulai","2",0,NA,NA,NA,"559"
"1503","432,02",2012,NA,NA,NA,"Cyrtococcum accrescens","38",0,NA,NA,NA,"559"
"1504","432,02",2012,NA,NA,NA,"Taenitis blechnoides","1",0,NA,NA,NA,"559"
"1505","432,02",2012,NA,NA,NA,"Centotheca lappacea","5",0,NA,NA,NA,"559"
"1506","432,08",2012,NA,NA,NA,"Breynia stipitata","10",0,NA,NA,NA,"565"
"1507","432,08",2012,NA,NA,NA,"Selaginella spec.","77",0,NA,NA,NA,"565"
"1508","432,08",2012,NA,NA,NA,"Nephrolepis exaltata","2",0,NA,NA,NA,"565"
"1509","432,08",2012,NA,NA,NA,"Bauhinia semibifida","6",0,NA,NA,NA,"565"
"1510","432,08",2012,NA,NA,NA,"Psidium guajava","26",0,NA,NA,NA,"565"
"1511","432,08",2012,NA,NA,NA,"Apocynaceae spec.","1",0,NA,NA,NA,"565"
"1512","432,08",2012,NA,NA,NA,"Melastoma malabathricum","2",0,NA,NA,NA,"565"
"1513","432,08",2012,NA,NA,NA,"Macaranga triloba","1",0,NA,NA,NA,"565"
"1514","432,08",2012,NA,NA,NA,"Hevea brasiliensis","7",0,NA,NA,NA,"565"
"1515","432,08",2012,NA,NA,NA,"local name: Pasak Bumi","4",0,NA,NA,NA,"565"
"1516","432,08",2012,NA,NA,NA,"Centotheca lappacea","17",0,NA,NA,NA,"565"
"1517","432,08",2012,NA,NA,NA,"Scleria bancana","9",0,NA,NA,NA,"565"
"1518","432,08",2012,NA,NA,NA,"Panicum repens","71",0,NA,NA,NA,"565"
"1519","432,08",2012,NA,NA,NA,"Clidemia hirta","8",1,NA,NA,NA,"565"
"1520","432,08",2012,NA,NA,NA,"local name: Waru","6",0,NA,NA,NA,"565"
"1521","432,08",2012,NA,NA,NA,"Coptosapelta tomentosa","37",0,NA,NA,NA,"565"
"1522","432,08",2012,NA,NA,NA,"Axonopus compressus","5",0,NA,NA,NA,"565"
"1523","432,08",2012,NA,NA,NA,"Macaranga gigantea","3",0,NA,NA,NA,"565"
"1524","432,12",2012,NA,NA,NA,"Nephrolepis exaltata","16",0,NA,NA,NA,"569"
"1525","432,12",2012,NA,NA,NA,"Piper aduncum","4",0,NA,NA,NA,"569"
"1526","432,12",2012,NA,NA,NA,"Lygodium scandens ","2",0,NA,NA,NA,"569"
"1527","432,12",2012,NA,NA,NA,"Sauropus spec.","3",0,NA,NA,NA,"569"
"1528","432,12",2012,NA,NA,NA,"Lygodium circinatum","45",0,NA,NA,NA,"569"
"1529","432,12",2012,NA,NA,NA,"Cyrtococcum mucrescens","387",0,NA,NA,NA,"569"
"1530","432,12",2012,NA,NA,NA,"Melastoma malabathricum","2",0,NA,NA,NA,"569"
"1531","432,12",2012,NA,NA,NA,"Ophioglossacea spec.","2",0,NA,NA,NA,"569"
"1532","432,12",2012,NA,NA,NA,"Apocynaceae spec.","4",0,NA,NA,NA,"569"
"1533","432,12",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"569"
"1534","432,12",2012,NA,NA,NA,"Panicum repens","167",0,NA,NA,NA,"569"
"1535","432,12",2012,NA,NA,NA,"Clerodendrum sp.1","2",0,NA,NA,NA,"569"
"1536","432,12",2012,NA,NA,NA,"Clidemia hirta","5",1,NA,NA,NA,"569"
"1537","432,12",2012,NA,NA,NA,"Breynia oblongifolia","11",0,NA,NA,NA,"569"
"1538","432,12",2012,NA,NA,NA,"Coptosapelta tomentosa","17",0,NA,NA,NA,"569"
"1539","432,12",2012,NA,NA,NA,"Syzygium malaccense","3",0,NA,NA,NA,"569"
"1540","432,12",2012,NA,NA,NA,"local name: Sampon","2",0,NA,NA,NA,"569"
"1541","432,14",2012,NA,NA,NA,"Melastoma malabathricum","7",0,NA,NA,NA,"571"
"1542","432,14",2012,NA,NA,NA,"Scleria bancana","20",0,NA,NA,NA,"571"
"1543","432,14",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"571"
"1544","432,14",2012,NA,NA,NA,"Lygodium circinatum","14",0,NA,NA,NA,"571"
"1545","432,14",2012,NA,NA,NA,"Apocynaceae spec.","8",0,NA,NA,NA,"571"
"1546","432,14",2012,NA,NA,NA,"Nephrolepis exaltata","18",0,NA,NA,NA,"571"
"1547","432,14",2012,NA,NA,NA,"Clidemia hirta","6",1,NA,NA,NA,"571"
"1548","432,14",2012,NA,NA,NA,"Hevea brasiliensis","6",0,NA,NA,NA,"571"
"1549","432,14",2012,NA,NA,NA,"Dicranopteris linearis","210",1,NA,NA,NA,"571"
"1550","432,14",2012,NA,NA,NA,"Canarium littorale","1",0,NA,NA,NA,"571"
"1551","432,14",2012,NA,NA,NA,"Breynia stipitata","2",0,NA,NA,NA,"571"
"1552","432,14",2012,NA,NA,NA,"Lygodium salicifolium","12",0,NA,NA,NA,"571"
"1553","432,14",2012,NA,NA,NA,"Axonopus compressus","3",0,NA,NA,NA,"571"
"1554","432,17",2012,NA,NA,NA,"Lygodium circinatum","14",0,NA,NA,NA,"574"
"1555","432,17",2012,NA,NA,NA,"Oxalis barrelieri","9",0,NA,NA,NA,"574"
"1556","432,17",2012,NA,NA,NA,"Scleria levis","24",0,NA,NA,NA,"574"
"1557","432,17",2012,NA,NA,NA,"Axonopus compressus","29",0,NA,NA,NA,"574"
"1558","432,17",2012,NA,NA,NA,"Centotheca lappacea","16",0,NA,NA,NA,"574"
"1559","432,17",2012,NA,NA,NA,"Asystasia gangetica","13",1,NA,NA,NA,"574"
"1560","432,17",2012,NA,NA,NA,"Macaranga gigantea","5",0,NA,NA,NA,"574"
"1561","432,17",2012,NA,NA,NA,"Melastoma malabathricum","28",0,NA,NA,NA,"574"
"1562","432,17",2012,NA,NA,NA,"Cyrtococcum accrescens","195",0,NA,NA,NA,"574"
"1563","432,17",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"574"
"1564","432,17",2012,NA,NA,NA,"Clidemia hirta","74",1,NA,NA,NA,"574"
"1565","432,17",2012,NA,NA,NA,"Breynia spec.","3",0,NA,NA,NA,"574"
"1566","432,17",2012,NA,NA,NA,"Nephrolepis exaltata","8",0,NA,NA,NA,"574"
"1567","432,17",2012,NA,NA,NA,"local name: Paku Lamiding","13",0,NA,NA,NA,"574"
"1568","432,17",2012,NA,NA,NA,"Dicranopteris linearis","14",1,NA,NA,NA,"574"
"1569","432,17",2012,NA,NA,NA,"Lygodium salicifolium","2",0,NA,NA,NA,"574"
"1570","432,18",2012,NA,NA,NA,"Apocynaceae spec.","55",0,NA,NA,NA,"575"
"1571","432,18",2012,NA,NA,NA,"Aporosa octandra","6",0,NA,NA,NA,"575"
"1572","432,18",2012,NA,NA,NA,"Nephrolepis exaltata","1",0,NA,NA,NA,"575"
"1573","432,18",2012,NA,NA,NA,"Lygodium salicifolium","1",0,NA,NA,NA,"575"
"1574","432,18",2012,NA,NA,NA,"Symplocos cochinchinensis","77",0,NA,NA,NA,"575"
"1575","432,18",2012,NA,NA,NA,"Scleria bancana","1",0,NA,NA,NA,"575"
"1576","432,18",2012,NA,NA,NA,"Lygodium circinatum","8",0,NA,NA,NA,"575"
"1577","432,18",2012,NA,NA,NA,"Breynia stipitata","8",0,NA,NA,NA,"575"
"1578","432,18",2012,NA,NA,NA,"Guioa pleuropteris","1",0,NA,NA,NA,"575"
"1579","432,18",2012,NA,NA,NA,"Panicum repens","182",0,NA,NA,NA,"575"
"1580","432,18",2012,NA,NA,NA,"Galeria spec.","2",0,NA,NA,NA,"575"
"1581","441,01",2012,NA,NA,NA,"Ixora spec.","1",0,NA,NA,NA,"577"
"1582","441,01",2012,NA,NA,NA,"Centotheca lappacea","51",0,NA,NA,NA,"577"
"1583","441,01",2012,NA,NA,NA,"Axonopus compressus","8",0,NA,NA,NA,"577"
"1584","441,01",2012,NA,NA,NA,"Hibiscus mutabilis","2",0,NA,NA,NA,"577"
"1585","441,01",2012,NA,NA,NA,"Asplenium longissimum","2",0,NA,NA,NA,"577"
"1586","441,01",2012,NA,NA,NA,"Clidemia hirta","9",1,NA,NA,NA,"577"
"1587","441,01",2012,NA,NA,NA,"Panicum repens","58",0,NA,NA,NA,"577"
"1588","441,01",2012,NA,NA,NA,"Asplenium nidus","1",0,NA,NA,NA,"577"
"1589","441,01",2012,NA,NA,NA,"Melastoma malabathricum","35",0,NA,NA,NA,"577"
"1590","441,01",2012,NA,NA,NA,"local name: Terung Manek ","1",0,NA,NA,NA,"577"
"1591","441,01",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"577"
"1592","441,01",2012,NA,NA,NA,"Hevea brasiliensis","6",0,NA,NA,NA,"577"
"1593","441,01",2012,NA,NA,NA,"local name: Narung","5",0,NA,NA,NA,"577"
"1594","441,01",2012,NA,NA,NA,"Setaria palmifolia","12",0,NA,NA,NA,"577"
"1595","441,01",2012,NA,NA,NA,"Asystasia gangetica","27",1,NA,NA,NA,"577"
"1596","441,01",2012,NA,NA,NA,"Mikania micrantha","8",0,NA,NA,NA,"577"
"1597","441,01",2012,NA,NA,NA,"Pennisetum polystachion","6",0,NA,NA,NA,"577"
"1598","441,01",2012,NA,NA,NA,"Piper aduncum","1",0,NA,NA,NA,"577"
"1599","441,01",2012,NA,NA,NA,"Scleria levis","3",0,NA,NA,NA,"577"
"1600","441,01",2012,NA,NA,NA,"Cyrtococcum accrescens","9",0,NA,NA,NA,"577"
"1601","441,01",2012,NA,NA,NA,"Passiflora foetida","1",0,NA,NA,NA,"577"
"1602","441,01",2012,NA,NA,NA,"Mimosa pudica","14",0,NA,NA,NA,"577"
"1603","441,02",2012,NA,NA,NA,"local name: Plangas ","1",0,NA,NA,NA,"578"
"1604","441,02",2012,NA,NA,NA,"local name: Rulum","6",0,NA,NA,NA,"578"
"1605","441,02",2012,NA,NA,NA,"Mikania micrantha","5",0,NA,NA,NA,"578"
"1606","441,02",2012,NA,NA,NA,"Syndrella nodiflora","15",0,NA,NA,NA,"578"
"1607","441,02",2012,NA,NA,NA,"Acosmium spec.","3",0,NA,NA,NA,"578"
"1608","441,02",2012,NA,NA,NA,"Selaginella spec.","220",0,NA,NA,NA,"578"
"1609","441,02",2012,NA,NA,NA,"Hevea brasiliensis","2",0,NA,NA,NA,"578"
"1610","441,02",2012,NA,NA,NA,"Clidemia hirta","52",1,NA,NA,NA,"578"
"1611","441,02",2012,NA,NA,NA,"Nephrolepis exaltata","30",0,NA,NA,NA,"578"
"1612","441,02",2012,NA,NA,NA,"Breynia stipitata","2",0,NA,NA,NA,"578"
"1613","441,02",2012,NA,NA,NA,"Panicum mucrescens","245",0,NA,NA,NA,"578"
"1614","441,02",2012,NA,NA,NA,"Lygodium circinatum","4",0,NA,NA,NA,"578"
"1615","441,02",2012,NA,NA,NA,"Stachytarpheta jamaicensis","4",0,NA,NA,NA,"578"
"1616","441,02",2012,NA,NA,NA,"local name: Pulut pulut","4",0,NA,NA,NA,"578"
"1617","441,02",2012,NA,NA,NA,"Oxalis barrelieri","22",0,NA,NA,NA,"578"
"1618","441,02",2012,NA,NA,NA,"local name: Mali mali","3",0,NA,NA,NA,"578"
"1619","441,03",2012,NA,NA,NA,"local name: Pasak Bumi","1",0,NA,NA,NA,"579"
"1620","441,03",2012,NA,NA,NA,"Apocynaceae spec.","5",0,NA,NA,NA,"579"
"1621","441,03",2012,NA,NA,NA,"Oxalis barrelieri","6",0,NA,NA,NA,"579"
"1622","441,03",2012,NA,NA,NA,"Clidemia hirta","43",1,NA,NA,NA,"579"
"1623","441,03",2012,NA,NA,NA,"Nephrolepis exaltata","8",0,NA,NA,NA,"579"
"1624","441,03",2012,NA,NA,NA,"local name: Sebekal","1",0,NA,NA,NA,"579"
"1625","441,03",2012,NA,NA,NA,"Axonopus compressus","6",0,NA,NA,NA,"579"
"1626","441,03",2012,NA,NA,NA,"Melastoma malabathricum","1",0,NA,NA,NA,"579"
"1627","441,03",2012,NA,NA,NA,"Scleria bancana","45",0,NA,NA,NA,"579"
"1628","441,03",2012,NA,NA,NA,"Panicum repens","92",0,NA,NA,NA,"579"
"1629","441,03",2012,NA,NA,NA,"local name: Petai","3",0,NA,NA,NA,"579"
"1630","441,03",2012,NA,NA,NA,"local name: Plangas ","12",0,NA,NA,NA,"579"
"1631","441,03",2012,NA,NA,NA,"Vitex pubescens","3",0,NA,NA,NA,"579"
"1632","441,03",2012,NA,NA,NA,"Unident 27","7",0,NA,NA,NA,"579"
"1633","441,03",2012,NA,NA,NA,"Centotheca lappacea","25",0,NA,NA,NA,"579"
"1634","441,03",2012,NA,NA,NA,"Galearia filiformis","8",0,NA,NA,NA,"579"
"1635","441,03",2012,NA,NA,NA,"Rinorea lanceolata","3",0,NA,NA,NA,"579"
"1636","441,03",2012,NA,NA,NA,"local name: Secerek","6",0,NA,NA,NA,"579"
"1637","441,03",2012,NA,NA,NA,"Hevea brasiliensis","9",0,NA,NA,NA,"579"
"1638","441,05",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"581_1"
"1639","441,05",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"601"
"1640","441,05",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"581"
"1641","441,05",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"581_1"
"1642","441,05",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"601"
"1643","441,05",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"581"
"1644","441,05",2012,NA,NA,NA,"Scleria levis","7",0,NA,NA,NA,"581_1"
"1645","441,05",2012,NA,NA,NA,"Scleria levis","7",0,NA,NA,NA,"601"
"1646","441,05",2012,NA,NA,NA,"Scleria levis","7",0,NA,NA,NA,"581"
"1647","441,05",2012,NA,NA,NA,"Hevea brasiliensis","11",0,NA,NA,NA,"581_1"
"1648","441,05",2012,NA,NA,NA,"Hevea brasiliensis","11",0,NA,NA,NA,"601"
"1649","441,05",2012,NA,NA,NA,"Hevea brasiliensis","11",0,NA,NA,NA,"581"
"1650","441,05",2012,NA,NA,NA,"Nephrolepis exaltata","22",0,NA,NA,NA,"581_1"
"1651","441,05",2012,NA,NA,NA,"Nephrolepis exaltata","22",0,NA,NA,NA,"601"
"1652","441,05",2012,NA,NA,NA,"Nephrolepis exaltata","22",0,NA,NA,NA,"581"
"1653","441,05",2012,NA,NA,NA,"Nephrolepis spec.","66",0,NA,NA,NA,"581_1"
"1654","441,05",2012,NA,NA,NA,"Nephrolepis spec.","66",0,NA,NA,NA,"601"
"1655","441,05",2012,NA,NA,NA,"Nephrolepis spec.","66",0,NA,NA,NA,"581"
"1656","441,05",2012,NA,NA,NA,"Apocynaceae spec.","6",0,NA,NA,NA,"581_1"
"1657","441,05",2012,NA,NA,NA,"Apocynaceae spec.","6",0,NA,NA,NA,"601"
"1658","441,05",2012,NA,NA,NA,"Apocynaceae spec.","6",0,NA,NA,NA,"581"
"1659","441,05",2012,NA,NA,NA,"local name: Pohon kabau","2",0,NA,NA,NA,"581_1"
"1660","441,05",2012,NA,NA,NA,"local name: Pohon kabau","2",0,NA,NA,NA,"601"
"1661","441,05",2012,NA,NA,NA,"local name: Pohon kabau","2",0,NA,NA,NA,"581"
"1662","441,05",2012,NA,NA,NA,"Agelaea borneensis","9",0,NA,NA,NA,"581_1"
"1663","441,05",2012,NA,NA,NA,"Agelaea borneensis","9",0,NA,NA,NA,"601"
"1664","441,05",2012,NA,NA,NA,"Agelaea borneensis","9",0,NA,NA,NA,"581"
"1665","441,05",2012,NA,NA,NA,"Dalbergia candenatensis","6",0,NA,NA,NA,"581_1"
"1666","441,05",2012,NA,NA,NA,"Dalbergia candenatensis","6",0,NA,NA,NA,"601"
"1667","441,05",2012,NA,NA,NA,"Dalbergia candenatensis","6",0,NA,NA,NA,"581"
"1668","441,05",2012,NA,NA,NA,"local name: Pohon Sebekal","4",0,NA,NA,NA,"581_1"
"1669","441,05",2012,NA,NA,NA,"local name: Pohon Sebekal","4",0,NA,NA,NA,"601"
"1670","441,05",2012,NA,NA,NA,"local name: Pohon Sebekal","4",0,NA,NA,NA,"581"
"1671","441,05",2012,NA,NA,NA,"local name: Pohon Pulai","2",0,NA,NA,NA,"581_1"
"1672","441,05",2012,NA,NA,NA,"local name: Pohon Pulai","2",0,NA,NA,NA,"601"
"1673","441,05",2012,NA,NA,NA,"local name: Pohon Pulai","2",0,NA,NA,NA,"581"
"1674","441,05",2012,NA,NA,NA,"Oxalis barrelieri","57",0,NA,NA,NA,"581_1"
"1675","441,05",2012,NA,NA,NA,"Oxalis barrelieri","57",0,NA,NA,NA,"601"
"1676","441,05",2012,NA,NA,NA,"Oxalis barrelieri","57",0,NA,NA,NA,"581"
"1677","441,05",2012,NA,NA,NA,"Dicranopteris linearis","17",1,NA,NA,NA,"581_1"
"1678","441,05",2012,NA,NA,NA,"Dicranopteris linearis","17",1,NA,NA,NA,"601"
"1679","441,05",2012,NA,NA,NA,"Dicranopteris linearis","17",1,NA,NA,NA,"581"
"1680","441,05",2012,NA,NA,NA,"local name: Pohon Terap","4",0,NA,NA,NA,"581_1"
"1681","441,05",2012,NA,NA,NA,"local name: Pohon Terap","4",0,NA,NA,NA,"601"
"1682","441,05",2012,NA,NA,NA,"local name: Pohon Terap","4",0,NA,NA,NA,"581"
"1683","441,05",2012,NA,NA,NA,"Lygodium salicifolium","6",0,NA,NA,NA,"581_1"
"1684","441,05",2012,NA,NA,NA,"Lygodium salicifolium","6",0,NA,NA,NA,"601"
"1685","441,05",2012,NA,NA,NA,"Lygodium salicifolium","6",0,NA,NA,NA,"581"
"1686","441,05",2012,NA,NA,NA,"local name: Paku Lamiding","33",0,NA,NA,NA,"581_1"
"1687","441,05",2012,NA,NA,NA,"local name: Paku Lamiding","33",0,NA,NA,NA,"601"
"1688","441,05",2012,NA,NA,NA,"local name: Paku Lamiding","33",0,NA,NA,NA,"581"
"1689","441,05",2012,NA,NA,NA,"Panicum repens","183",0,NA,NA,NA,"581_1"
"1690","441,05",2012,NA,NA,NA,"Panicum repens","183",0,NA,NA,NA,"601"
"1691","441,05",2012,NA,NA,NA,"Panicum repens","183",0,NA,NA,NA,"581"
"1692","441,05",2012,NA,NA,NA,"Pohon cermia","7",0,NA,NA,NA,"581_1"
"1693","441,05",2012,NA,NA,NA,"Pohon cermia","7",0,NA,NA,NA,"601"
"1694","441,05",2012,NA,NA,NA,"Pohon cermia","7",0,NA,NA,NA,"581"
"1695","441,05",2012,NA,NA,NA,"Melastoma malabathricum","11",0,NA,NA,NA,"581_1"
"1696","441,05",2012,NA,NA,NA,"Melastoma malabathricum","11",0,NA,NA,NA,"601"
"1697","441,05",2012,NA,NA,NA,"Melastoma malabathricum","11",0,NA,NA,NA,"581"
"1698","441,05",2012,NA,NA,NA,"Clidemia hirta","93",1,NA,NA,NA,"581_1"
"1699","441,05",2012,NA,NA,NA,"Clidemia hirta","93",1,NA,NA,NA,"601"
"1700","441,05",2012,NA,NA,NA,"Clidemia hirta","93",1,NA,NA,NA,"581"
"1701","441,08",2012,NA,NA,NA,"Macaranga triloba","2",0,NA,NA,NA,"584"
"1702","441,08",2012,NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA,"584"
"1703","441,08",2012,NA,NA,NA,"Aidia densiflora","8",0,NA,NA,NA,"584"
"1704","441,08",2012,NA,NA,NA,"Melastoma malabathricum","3",0,NA,NA,NA,"584"
"1705","441,08",2012,NA,NA,NA,"Amomum spec.","1",0,NA,NA,NA,"584"
"1706","441,08",2012,NA,NA,NA,"Lygodium circinatum","3",0,NA,NA,NA,"584"
"1707","441,08",2012,NA,NA,NA,"Nephrolepis exaltata","6",0,NA,NA,NA,"584"
"1708","441,08",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"584"
"1709","441,08",2012,NA,NA,NA,"Clidemia hirta","9",1,NA,NA,NA,"584"
"1710","441,08",2012,NA,NA,NA,"Breynia stipitata","9",0,NA,NA,NA,"584"
"1711","441,08",2012,NA,NA,NA,"Piper aduncum","2",0,NA,NA,NA,"584"
"1712","441,08",2012,NA,NA,NA,"Panicum repens","19",0,NA,NA,NA,"584"
"1713","441,08",2012,NA,NA,NA,"Nephrolepis spec.","4",0,NA,NA,NA,"584"
"1714","441,12",2012,NA,NA,NA,"Breynia oblongifolia","3",0,NA,NA,NA,"588"
"1715","441,12",2012,NA,NA,NA,"Asystasia gangetica","1",1,NA,NA,NA,"588"
"1716","441,12",2012,NA,NA,NA,"Scleria bancana","38",0,NA,NA,NA,"588"
"1717","441,12",2012,NA,NA,NA,"Lygodium circinatum","2",0,NA,NA,NA,"588"
"1718","441,12",2012,NA,NA,NA,"Bellucia pentamera","18",0,NA,NA,NA,"588"
"1719","441,12",2012,NA,NA,NA,"Apocynaceae spec.","1",0,NA,NA,NA,"588"
"1720","441,12",2012,NA,NA,NA,"Hevea brasiliensis","24",0,NA,NA,NA,"588"
"1721","441,12",2012,NA,NA,NA,"Nephrolepis acutifolia","18",0,NA,NA,NA,"588"
"1722","441,12",2012,NA,NA,NA,"Melastoma malabathricum","4",0,NA,NA,NA,"588"
"1723","441,12",2012,NA,NA,NA,"Clidemia hirta","84",1,NA,NA,NA,"588"
"1724","441,12",2012,NA,NA,NA,"Unident 3","5",0,NA,NA,NA,"588"
"1725","441,14",2012,NA,NA,NA,"Syzygium jamboloides","1",0,NA,NA,NA,"590"
"1726","441,14",2012,NA,NA,NA,"Melastoma malabathricum","5",0,NA,NA,NA,"590"
"1727","441,14",2012,NA,NA,NA,"Litsea spec.","3",0,NA,NA,NA,"590"
"1728","441,14",2012,NA,NA,NA,"Apocynaceae spec.","4",0,NA,NA,NA,"590"
"1729","441,14",2012,NA,NA,NA,"Elaeis guineensis","2",0,NA,NA,NA,"590"
"1730","441,14",2012,NA,NA,NA,"Clidemia hirta","33",1,NA,NA,NA,"590"
"1731","441,14",2012,NA,NA,NA,"Elaeocarpus mastersii","1",0,NA,NA,NA,"590"
"1732","441,14",2012,NA,NA,NA,"local name: Petai","1",0,NA,NA,NA,"590"
"1733","441,14",2012,NA,NA,NA,"Dicranopteris linearis","78",1,NA,NA,NA,"590"
"1734","441,14",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"590"
"1735","441,14",2012,NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA,"590"
"1736","441,14",2012,NA,NA,NA,"local name: Plangas ","1",0,NA,NA,NA,"590"
"1737","441,14",2012,NA,NA,NA,"Lygodium salicifolium","5",0,NA,NA,NA,"590"
"1738","441,14",2012,NA,NA,NA,"Lygodium circinatum","6",0,NA,NA,NA,"590"
"1739","441,14",2012,NA,NA,NA,"Flacourtia rukam","2",0,NA,NA,NA,"590"
"1740","441,14",2012,NA,NA,NA,"Scleria bancana","9",0,NA,NA,NA,"590"
"1741","441,14",2012,NA,NA,NA,"Erycibe spec.","1",0,NA,NA,NA,"590"
"1742","442,01",2012,NA,NA,NA,"Apocynaceae spec.","21",0,NA,NA,NA,"597"
"1743","442,01",2012,NA,NA,NA,"Centotheca lappacea","22",0,NA,NA,NA,"597"
"1744","442,01",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"597"
"1745","442,01",2012,NA,NA,NA,"Panicum repens","39",0,NA,NA,NA,"597"
"1746","442,01",2012,NA,NA,NA,"Melastoma malabathricum","9",0,NA,NA,NA,"597"
"1747","442,01",2012,NA,NA,NA,"Scleria levis","19",0,NA,NA,NA,"597"
"1748","442,01",2012,NA,NA,NA,"local name: Jambu-jambu","3",0,NA,NA,NA,"597"
"1749","442,01",2012,NA,NA,NA,"Pandanus amaryllifolius","1",0,NA,NA,NA,"597"
"1750","442,01",2012,NA,NA,NA,"local name: Plangas ","5",0,NA,NA,NA,"597"
"1751","442,01",2012,NA,NA,NA,"Breynia stipitata","1",0,NA,NA,NA,"597"
"1752","442,01",2012,NA,NA,NA,"Aidia densiflora","11",0,NA,NA,NA,"597"
"1753","442,01",2012,NA,NA,NA,"local name: Marpui","2",0,NA,NA,NA,"597"
"1754","442,01",2012,NA,NA,NA,"Taenitis blechnoides","1",0,NA,NA,NA,"597"
"1755","442,01",2012,NA,NA,NA,"Axonopus compressus","6",0,NA,NA,NA,"597"
"1756","442,01",2012,NA,NA,NA,"local name: Pasak Bumi","4",0,NA,NA,NA,"597"
"1757","442,01",2012,NA,NA,NA,"Hevea brasiliensis","12",0,NA,NA,NA,"597"
"1758","442,01",2012,NA,NA,NA,"Lygodium circinatum","6",0,NA,NA,NA,"597"
"1759","442,03",2012,NA,NA,NA,"Nephrolepis exaltata","12",0,NA,NA,NA,"599"
"1760","442,03",2012,NA,NA,NA,"Panicum repens","39",0,NA,NA,NA,"599"
"1761","442,03",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"599"
"1762","442,03",2012,NA,NA,NA,"Vitex pubescens","2",0,NA,NA,NA,"599"
